generation,sco_kcal,sco_kcal_percentile,octanol_gsolv_eV,octanol_gsolv_eV_percentile,octanol_hl_gap_eV,octanol_hl_gap_eV_percentile,octanol_dipole,octanol_dipole_percentile,SMILES,coordList,functionalization
3,0.099537,1.0,-2.106378,72.6,0.022454,34.2,-3.834332,33.4,C1CN=C(CN2[C-]=Cc3ccccc23)O1,"[6, 2]","[{'functional_group': 'bromo', 'smiles_inds': [0]}, {'functional_group': 'carboxyllic_acid', 'smiles_inds': [7]}]"
3,0.099537,1.0,-2.106378,72.6,0.022454,34.2,-3.834332,33.4,C1CN=C(CN2[C-]=Cc3ccccc23)O1,"[6, 2]","[{'functional_group': 'bromo', 'smiles_inds': [1]}, {'functional_group': 'ethyl', 'smiles_inds': [7]}]"
3,0.099537,1.0,-2.106378,72.6,0.022454,34.2,-3.834332,33.4,C1CN=C(CN2[C-]=Cc3ccccc23)O1,"[6, 2]","[{'functional_group': 'iodo', 'smiles_inds': [12]}, {'functional_group': 'methyl_ester', 'smiles_inds': [11]}]"
3,0.133229,2.2,-5.657864,45.6,0.024703,36.9,-0.860900,78.8,c1cnc(nc1)c1nc(nc(n1)c1ncccn1)c1ncccn1,"[2, 7, 19]","[{'functional_group': 'bromo', 'smiles_inds': [5]}]"
3,0.227746,2.7,-7.049186,40.9,0.745345,91.5,-3.679817,34.4,N(N=NC1=NN=N[N-]1)C1=NN=N[N-]1,"[1, 12, 7]","[{'functional_group': 'carboxyllic_acid', 'smiles_inds': [0]}]"
3,0.251256,3.0,-6.101702,43.1,0.282035,79.3,-3.806364,33.4,S=C(NCCc1ccccc1)NN=Cc1ccccn1,"[0, 19, 12]","[{'functional_group': 'trifluro', 'smiles_inds': [3]}]"
3,0.341853,3.2,-6.622750,41.9,0.009808,19.0,-3.316491,37.9,Oc1ccc(cc1C(=NN=Cc1cc(ccc1[O-])N(=O)=O)[N-]N(c1cccc(Cl)n1)c1cccc(Cl)n1)N(=O)=O,"[17, 21, 9]",[]
3,0.582663,5.5,-1.503208,80.8,0.355378,82.8,-3.855830,33.4,[O-]c1ccc2ccccc2c1C=Nc1ccccc1C1=Nc2ccccc2N1,"[20, 12, 0]","[{'functional_group': 'trifluro', 'smiles_inds': [6]}, {'functional_group': 'chloro', 'smiles_inds': [23]}]"
3,0.582663,5.5,-1.503208,80.8,0.355378,82.8,-3.855830,33.4,[O-]c1ccc2ccccc2c1C=Nc1ccccc1C1=Nc2ccccc2N1,"[20, 12, 0]","[{'functional_group': '2-methylbenzoic_acid', 'smiles_inds': [6]}]"
3,0.792062,6.7,-6.160027,42.6,0.103235,63.8,-3.999933,32.7,S=C(NCCc1ccccc1)NN=Cc1ccccn1,"[0, 19, 12]","[{'functional_group': 'carboxyl', 'smiles_inds': [17]}]"
3,0.804103,7.0,-2.335976,69.1,0.011504,20.7,-4.645186,26.9,CC(N)c1cccc[c-]1,"[2, 8]",[]
3,0.892830,7.2,-6.036228,43.4,0.005969,10.7,-1.601068,61.1,c1ccc(cc1)c1cccnn1,[10],"[{'functional_group': 'cyanimide', 'smiles_inds': [0]}, {'functional_group': 'amino', 'smiles_inds': [2]}, {'functional_group': 'tribromo', 'smiles_inds': [7]}]"
3,0.924382,7.5,-3.698645,57.6,0.061308,55.6,-10.354235,7.2,CN1C(=O)C(=C([O-])c2ccccc12)N=Nc1ccc(cc1)N(=O)=O,"[6, 14]",[]
3,1.236492,9.2,-2.317456,69.6,0.483724,87.8,-11.133808,5.7,O=C1c2ccccc2C(=O)c2c(cccc12)[N-]Cc1ccccn1,"[23, 9, 16]","[{'functional_group': 'tribromo', 'smiles_inds': [12]}]"
3,1.236492,9.2,-2.317456,69.6,0.483724,87.8,-11.133808,5.7,O=C1c2ccccc2C(=O)c2c(cccc12)[N-]Cc1ccccn1,"[23, 9, 16]","[{'functional_group': 'amide', 'smiles_inds': [14]}, {'functional_group': 'tribromo', 'smiles_inds': [22]}]"
3,1.236492,9.2,-2.317456,69.6,0.483724,87.8,-11.133808,5.7,O=C1c2ccccc2C(=O)c2c(cccc12)[N-]Cc1ccccn1,"[23, 9, 16]","[{'functional_group': 'amide', 'smiles_inds': [14]}, {'functional_group': 'tribromo', 'smiles_inds': [22]}, {'functional_group': 'trichloro', 'smiles_inds': [3]}]"
3,1.299434,10.0,-2.468262,67.6,0.003365,5.2,-2.944266,40.9,c1ccc(nc1)C1=NN=C[N-]1,"[4, 10]",[]
3,1.299434,10.0,-2.468262,67.6,0.003365,5.2,-2.944266,40.9,c1ccc(nc1)C1=NN=C[N-]1,"[4, 10]","[{'functional_group': 'carboxyl', 'smiles_inds': [0]}, {'functional_group': 'chloro', 'smiles_inds': [1]}]"
3,1.299434,10.0,-2.468262,67.6,0.003365,5.2,-2.944266,40.9,c1ccc(nc1)C1=NN=C[N-]1,"[4, 10]","[{'functional_group': 'ether', 'smiles_inds': [0]}, {'functional_group': 'phenyl', 'smiles_inds': [2]}]"
3,1.600508,11.5,-3.779540,57.6,0.002415,2.2,-0.833338,79.3,CC(C)Oc1ccc2[N-]c3c4ncccc4c4C(=O)NC(=O)c4c3c2c1,"[11, 8]","[{'functional_group': 'trichloro', 'smiles_inds': [1]}, {'functional_group': 'aldehyde', 'smiles_inds': [12]}]"
3,1.609745,11.7,-3.774421,57.6,0.002913,3.5,-0.865100,78.8,CC(C)Oc1ccc2[N-]c3c4ncccc4c4C(=O)NC(=O)c4c3c2c1,"[11, 8]","[{'functional_group': 'fluoro', 'smiles_inds': [13]}]"
3,1.671951,12.0,-6.805451,41.9,0.009545,18.5,-0.209547,97.3,CC(N=CC1=NC=CN1CC=C)c1ccc(Cl)cc1,"[5, 2]",[]
3,1.782917,13.0,-5.866588,45.1,0.005511,9.7,-0.915232,76.1,N1c2ccccc2c2ccnc(C3=Nc4ccccc4S3)c12,"[13, 10]","[{'functional_group': 'ketone', 'smiles_inds': [16]}, {'functional_group': 'cyanimide', 'smiles_inds': [5]}]"
3,1.782917,13.0,-5.866588,45.1,0.005511,9.7,-0.915232,76.1,N1c2ccccc2c2ccnc(C3=Nc4ccccc4S3)c12,"[13, 10]","[{'functional_group': 'ketone', 'smiles_inds': [16]}, {'functional_group': 'cyanimide', 'smiles_inds': [5]}, {'functional_group': 'phenyl', 'smiles_inds': [8]}]"
3,1.782917,13.0,-5.866588,45.1,0.005511,9.7,-0.915232,76.1,N1c2ccccc2c2ccnc(C3=Nc4ccccc4S3)c12,"[13, 10]","[{'functional_group': 'ketone', 'smiles_inds': [16]}, {'functional_group': 'cyanimide', 'smiles_inds': [5]}, {'functional_group': 'iodo', 'smiles_inds': [17]}, {'functional_group': 'carboxylate', 'smiles_inds': [3]}]"
3,1.782917,13.0,-5.866588,45.1,0.005511,9.7,-0.915232,76.1,N1c2ccccc2c2ccnc(C3=Nc4ccccc4S3)c12,"[13, 10]","[{'functional_group': 'ketone', 'smiles_inds': [16]}, {'functional_group': 'cyanimide', 'smiles_inds': [5]}, {'functional_group': 'bromo', 'smiles_inds': [2]}]"
3,1.782917,13.0,-5.866588,45.1,0.005511,9.7,-0.915232,76.1,N1c2ccccc2c2ccnc(C3=Nc4ccccc4S3)c12,"[13, 10]","[{'functional_group': 'ketone', 'smiles_inds': [16]}, {'functional_group': 'cyanimide', 'smiles_inds': [5]}, {'functional_group': 'bromo', 'smiles_inds': [2]}, {'functional_group': 'ketone', 'smiles_inds': [4]}]"
3,1.782917,13.0,-5.866588,45.1,0.005511,9.7,-0.915232,76.1,N1c2ccccc2c2ccnc(C3=Nc4ccccc4S3)c12,"[13, 10]","[{'functional_group': 'ketone', 'smiles_inds': [16]}, {'functional_group': 'cyanimide', 'smiles_inds': [5]}, {'functional_group': 'bromo', 'smiles_inds': [2]}, {'functional_group': 'ethyl', 'smiles_inds': [9]}, {'functional_group': 'ketone', 'smiles_inds': [18]}]"
3,1.782917,13.0,-5.866588,45.1,0.005511,9.7,-0.915232,76.1,N1c2ccccc2c2ccnc(C3=Nc4ccccc4S3)c12,"[13, 10]","[{'functional_group': 'aldehyde', 'smiles_inds': [2]}, {'functional_group': 'carboxyl', 'smiles_inds': [4]}]"
3,1.782917,13.0,-5.866588,45.1,0.005511,9.7,-0.915232,76.1,N1c2ccccc2c2ccnc(C3=Nc4ccccc4S3)c12,"[13, 10]","[{'functional_group': 'ketone', 'smiles_inds': [16]}, {'functional_group': 'cyanimide', 'smiles_inds': [5]}, {'functional_group': 'phenyl', 'smiles_inds': [8]}, {'functional_group': 'cyano', 'smiles_inds': [4]}]"
3,1.928193,15.2,-3.882506,56.4,0.002157,2.0,-0.354301,92.0,CC(C)Oc1ccc2[N-]c3c4ncccc4c4C(=O)NC(=O)c4c3c2c1,"[11, 8]",[]
3,1.985360,15.7,-3.707840,57.6,0.047718,50.1,-9.877744,7.7,CN1C(=O)C(=C([O-])c2ccccc12)N=Nc1ccc(cc1)N(=O)=O,"[6, 14]","[{'functional_group': 'carbonyl', 'smiles_inds': [0]}, {'functional_group': 'cyano', 'smiles_inds': [11]}]"
