generation,section,smiles,coordList,functionalization,success_prob
0,top,Cc1cccc(N=CNc2nccc(C)n2)n1,"[16, 6]","[{'functional_group': 'carboxylate', 'smiles_inds': [8]}]",0.0
0,top,CCCCCCNCCN,"[9, 6]",[],0.0
0,top,CC(C)NC(=O)c1cccc2C(=O)N([Se]c12)C(C)C,[14],[],0.0
0,top,P(c1ccccc1P(c1ccccc1)c1ccccc1)c1ccccc1P(c1ccccc1)c1ccccc1,"[7, 0, 26]",[],0.0
0,top,C1COCCOCC[NH+](CCOCCOCCN1)Cc1ccc(cc1)c1cc(nc(c1)c1ccccn1)c1ccccn1,"[42, 36, 28]",[],0.0
0,top,c1ccc(cc1)C=CC=NN(c1ccccc1)c1cccc(n1)N(N=CC=Cc1ccccc1)c1ccccc1,"[24, 23, 9]","[{'functional_group': 'ether', 'smiles_inds': [8]}, {'functional_group': 'iodo', 'smiles_inds': [25]}]",0.0
0,top,CCSC(=NO)C(SCC)=NO,"[4, 10]","[{'functional_group': 'cyanimide', 'smiles_inds': [11]}]",0.0
0,top,C[Te]c1ccccc1[Te]C,"[1, 8]",[],0.0
0,top,CC(C)(C)c1cc2cc(c1)C1=C(I)N(Cc3ccc(COCCOCCOCCOCc4ccc(CN5N=NC2=C5I)cc4)cc3)N=N1,"[20, 23, 26]","[{'functional_group': 'tribromo', 'smiles_inds': [16]}, {'functional_group': 'tribromo', 'smiles_inds': [21]}]",0.0
0,top,CC1(C)OC(=O)C(=C([O-])O1)N=Nc1ccccc1[O-],"[11, 18, 8]","[{'functional_group': 'fluoro', 'smiles_inds': [15]}]",0.0
1,bottom,OCC(N=Cc1cc(ccc1[O-])N(=O)=O)c1ccccc1,"[11, 0, 3]","[{'functional_group': 'iodo', 'smiles_inds': [16]}]",0.0
1,bottom,COC(=O)c1ccc([O-])c(c1)C1=Nc2ccccc2O1,"[12, 8]","[{'functional_group': 'cyanimide', 'smiles_inds': [10]}]",0.0
1,bottom,CC(C[O-])N=Cc1ccccc1P(c1ccccc1)c1ccccc1,"[12, 3, 4]",[],0.0
1,bottom,Brc1ccccc1C=NCCNCCN=Cc1ccccc1Br,"[8, 11, 14]",[],0.0
1,bottom,O=C(NC(c1ccccn1)c1ccccn1)c1ccccc1,"[15, 9]","[{'functional_group': 'ethyl', 'smiles_inds': [7]}]",0.0
1,bottom,Cc1ccc(cc1)N1C(=NN=C1c1cnccn1)c1ccccc1,"[7, 10]",[],0.0
1,bottom,CC(C)P(C(C)C)C1=C(Cc2ccccc12)N(C)C,"[3, 16]",[],0.0
1,bottom,Fc1c[c-]c(cc1C(F)(F)F)c1ccccn1,"[3, 16]","[{'functional_group': 'carboxyl', 'smiles_inds': [15]}]",0.0
1,bottom,C1CCC(CC1)P1CN(CP(CN(C1)Cc1cccnn1)C1CCCCC1)Cc1cccnn1,"[6, 10]","[{'functional_group': 'trifluro', 'smiles_inds': [27]}]",0.0
1,bottom,CC1CCC(C(C)C)C(C1)N1CCN(CCN(CC1)C(C)(C)C)C(C)(C)C,"[13, 10, 16]","[{'functional_group': 'ethyl_ester', 'smiles_inds': [25]}]",0.0
1,bottom,C(N1C=CC(=N1)c1ccccn1)c1cccnc1,"[1, 5]","[{'functional_group': 'carboxyl', 'smiles_inds': [0]}, {'functional_group': 'chloro', 'smiles_inds': [9]}]",0.0
1,bottom,CC(CN=CC1=NNC=C1)(CN=CC1=NNC=C1)CN=CC1=NNC=C1,"[19, 3, 22, 6, 11, 14]","[{'functional_group': 'carbonyl', 'smiles_inds': [8]}]",0.0
1,bottom,COc1cc([O-])c(C=NCCCNCCNCCCN=Cc2c([O-])cc(OC)cc2OC)c(OC)c1,"[12, 5, 15, 23, 19, 8]","[{'functional_group': 'cyano', 'smiles_inds': [14]}, {'functional_group': 'thiol', 'smiles_inds': [31]}]",0.0
1,bottom,CC=CC=O,[4],[],0.0
1,bottom,Oc1cccc(n1)C1=NCCN1,"[8, 6]","[{'functional_group': 'carboxyllic_acid', 'smiles_inds': [2]}, {'functional_group': '2-hydroxypyridine', 'smiles_inds': [0]}]",0.0
1,bottom,C[C-]=C(C)C([N-]c1ccccn1)c1ccccc1,"[5, 11, 1]","[{'functional_group': 'iodo', 'smiles_inds': [16]}]",0.0
1,bottom,CCN(CC)OC(C)=N,[8],[],0.0
1,bottom,C1CN=Cc2ccccc2[Se]c2ccccc2C=NCCCN=Cc2ccccc2[Se]c2ccccc2C=NC1,"[10, 2, 38, 22, 30, 18]","[{'functional_group': '2-methylbenzoic_acid', 'smiles_inds': [13]}]",0.0
1,bottom,CC(C)(C)S(=O)CC(N)c1ccccc1,"[4, 8]",[],0.0
1,bottom,CCc1cccc(CC)c1N=C(C)c1cccc(n1)C(C)=Nc1c(cc(cc1C(c1ccc(F)cc1)c1ccc(F)cc1)N(=O)=O)C(c1ccc(F)cc1)c1ccc(F)cc1,"[21, 18, 10]",[],0.0
1,median,CN(c1ccc(C)cn1)c1cccc(n1)N(C)c1ccc(C)cn1,"[15, 1, 14]","[{'functional_group': 'ketone', 'smiles_inds': [16]}]",0.0
1,median,FC(F)(F)c1ccc(N=Nc2ccc(cc2[O-])C(F)(F)F)c([O-])c1,"[9, 16, 22]",[],0.0
1,median,COC(=O)C1=C(N=NN1C)C(=O)[O-],"[12, 6]",[],0.0
1,median,[CH2-]CP(=S)(c1ccccc1)c1ccccc1,"[3, 0]","[{'functional_group': 'carboxyl', 'smiles_inds': [14]}]",0.0
1,median,N=C(N1N=Cc2ccccc12)c1ccccc1,"[3, 0]","[{'functional_group': 'ethyl_ester', 'smiles_inds': [14]}, {'functional_group': 'ethyl_ester', 'smiles_inds': [4]}]",0.0
1,median,CC(C)(C)c1cc(C=NCCN2CCCCC2)c([O-])c(c1)C(C)(C)C,"[8, 11, 18]",[],0.0
1,median,CC(C)(C)N1CC1C(=O)c1ccccc1,"[8, 4]","[{'functional_group': 'cyano', 'smiles_inds': [12]}, {'functional_group': 'amino', 'smiles_inds': [11]}]",0.0
1,median,C(CN=Cc1ccc2ccccc2n1)CP(c1ccccc1)c1ccccc1,"[15, 13, 2]",[],0.0
1,median,CC(=NO)C([O-])NN=C(C)c1ccccn1,"[5, 15, 7]",[],0.0
1,median,[O-]CCN=Cc1ccccc1[O-],"[11, 0, 3]","[{'functional_group': 'carboxyl', 'smiles_inds': [8]}, {'functional_group': 'carbonyl', 'smiles_inds': [9]}]",0.0
1,median,CCNC([S-])=NN=CC1=CNc2ccccc12,"[4, 6]","[{'functional_group': '2-hydroxypyridine', 'smiles_inds': [7]}]",0.0
1,median,CC(C)(C)c1cc(c(P=POC([C-]=O)(C(F)(F)F)C(F)(F)F)c(c1)C(C)(C)C)C(C)(C)C,"[9, 12]","[{'functional_group': 'trifluro', 'smiles_inds': [23]}]",0.0
1,median,CCP(=S)(CC)C(=[C-]C(=O)OC1CCCCC1)C(=O)OC1CCCCC1,"[3, 7]","[{'functional_group': 'phosphonate', 'smiles_inds': [21]}]",0.0
