generation,section,smiles,coordList,functionalization,success_prob
0,median,Cc1cc(C=NN=C([O-])C(C)(C)C)c([O-])c(c1)C(O)=O,"[14, 5, 8]","[{'functional_group': 'ethyl_ester', 'smiles_inds': [16]}]",0.38692678480101017
0,median,COc1[nH+][c-]c(c(OC)n1)c1ccc(cn1)C(F)(F)F,"[4, 15]","[{'functional_group': 'ethyl', 'smiles_inds': [8]}]",0.38697464151854416
0,top,C(CN(CCN=Cc1ccc(cn1)c1ccncc1)CCN=Cc1ccc(cn1)c1ccncc1)N=Cc1ccc(cn1)c1ccncc1,"[12, 5, 28, 21, 42, 35]",[],0.9891512499974553
0,top,Oc1ccccc1C=NCC(CN=Cc1ccccc1O)(CN=Cc1ccccc1[O-])CN=Cc1ccccc1[O-],"[30, 0, 40, 22, 8, 32]","[{'functional_group': 'carboxyl', 'smiles_inds': [2]}]",0.9894342085216271
0,top,Brc1ccc([O-])c(C=NCCN(CCN=Cc2cc(Br)ccc2[O-])CCN=Cc2cc(Br)ccc2[O-])c1,"[5, 23, 35, 8, 14, 26]","[{'functional_group': 'carboxylate', 'smiles_inds': [27]}, {'functional_group': 'iodo', 'smiles_inds': [2]}]",0.9903965486311394
0,top,C(CN(CCN=CC1=NC=CN1)CCN=CC1=NC=CN1)N=CC1=NC=CN1,"[5, 8, 14, 17, 21, 24]",[],0.9905828390683751
0,top,[NH3+]C12CNCCNCC([NH3+])(CNCCNC1)CN(CCNC2)CC(O)=O,"[6, 3, 11, 14, 17, 20]","[{'functional_group': 'cyanimide', 'smiles_inds': [0]}]",0.9917411120817269
0,top,Brc1ccc([O-])c(C=NCCN(CCN=Cc2cc(Br)ccc2[O-])CCN=Cc2cc(Br)ccc2[O-])c1,"[5, 23, 35, 8, 14, 26]","[{'functional_group': 'chloro', 'smiles_inds': [17]}, {'functional_group': 'carboxylate', 'smiles_inds': [2]}]",0.9919647616909331
0,top,O[NH2+]C12CNCCNCC([NH2+]O)(CNCCNC1)CNCCNC2,"[4, 7, 16, 13, 22, 19]","[{'functional_group': 'phosphonate', 'smiles_inds': [21]}]",0.9925116646612052
0,top,[NH3+]C12CNCCNCC(C)(CNCCNC1)CNCCNC2,"[11, 3, 20, 17, 6, 14]",[],0.9927370194742784
0,top,O[NH2+]C12CNCCNCC([NH2+]O)(CNCCNC1)CNCCNC2,"[4, 7, 16, 13, 22, 19]",[],0.9934838650102358
