generation,section,smiles,coordList,functionalization,success_prob
12,bottom,CC(C)(C)P(CCP(CCP(C(C)(C)C)C(C)(C)C)CCP(C(C)(C)C)C(C)(C)C)C(C)(C)C,"[4, 7, 10]","[{'functional_group': 'hydroxyl', 'smiles_inds': [5]}]",4.431115359058274e-20
12,bottom,COC1CCC(OC1C)OC1CC(OC2(OC(CC2C)C2OC(O)(CO)C(C)CC2C)C1C)C1(C)CCC2(CC(O)C(C)C(O2)C(C)C=C(C)C(=O)C(C)CC(C)C(=O)[O-])O1,"[13, 15, 21, 25, 60, 40]","[{'functional_group': 'aldehyde', 'smiles_inds': [23]}, {'functional_group': 'ethyl', 'smiles_inds': [43]}]",6.731376442205309e-20
12,median,CC1=CC(=C(C(=O)O1)C(C)=Nc1c(C)cc(C)cc1C)[O-],"[20, 10]","[{'functional_group': 'trichloro', 'smiles_inds': [0]}]",0.2644910787934019
12,median,Nc1ccc[nH+]c1c1[nH+]cccc1N,"[13, 0]","[{'functional_group': 'ether', 'smiles_inds': [4]}, {'functional_group': '2-methylbenzoic_acid', 'smiles_inds': [10]}, {'functional_group': '2-hydroxypyridine', 'smiles_inds': [2]}]",0.2645229210481999
12,median,CP(C)Oc1cccc(OP(C)C)[c-]1,"[1, 10, 13]","[{'functional_group': 'iodo', 'smiles_inds': [7]}]",0.2645234633080583
12,median,N1C(Sc2ccccc12)=C1N=C(C2=Nc3ccccc3S2)C(=C1c1ccccc1)c1ccccc1,"[10, 13]","[{'functional_group': 'cyanimide', 'smiles_inds': [5]}]",0.264534181724842
12,median,Cc1cccc(C)c1NCCN(Cc1ccccn1)Cc1ccccn1,"[18, 11, 25]",[],0.2645376690322865
12,median,CC(C)(C)c1cc(nc(c1)c1cc(cc(n1)c1cccc[c-]1)C(C)(C)C)C1CCCC1,"[7, 15, 21]","[{'functional_group': '2-methylbenzoic_acid', 'smiles_inds': [29]}]",0.26467237045659414
12,median,Cc1ccc(cc1)S(=O)(=O)[N-]c1ccccc1C1=Nc2ccccc2O1,"[18, 10]","[{'functional_group': 'phosphonate', 'smiles_inds': [12]}, {'functional_group': 'amide', 'smiles_inds': [15]}]",0.2648499822970602
12,median,NC(=S)c1cccnc1,[7],"[{'functional_group': '2-methylbenzoic_acid', 'smiles_inds': [8]}]",0.2649026684120361
12,median,CN1C=CC(C=C1)=Nc1ccccc1Nc1cccc2cccnc12,"[23, 1, 7]",[],0.26493928702765357
12,median,CN1N=NN=C1c1ccc(C=O)cc1,[4],"[{'functional_group': 'methyl', 'smiles_inds': [13]}, {'functional_group': 'cyano', 'smiles_inds': [12]}, {'functional_group': 'cyano', 'smiles_inds': [0]}]",0.2649461133363666
12,median,C1NOCC=C1,[1],"[{'functional_group': 'trifluro', 'smiles_inds': [3]}]",0.2649904908856891
12,median,c1cc([c-]c(c1)C12N=CC3C4C1[S+2]234)C12N=CC3C4C1[S+2]234,"[7, 14, 3]","[{'functional_group': 'trifluro', 'smiles_inds': [16]}, {'functional_group': 'hydroxyl', 'smiles_inds': [1]}]",0.265077246193187
12,median,CNC(=S)NN=CC1=Cc2cc(C)ccc2NC1=O,"[3, 18, 5]","[{'functional_group': 'bromo', 'smiles_inds': [4]}]",0.2651033403822243
12,median,CC1=CC2=C3C(=C4C=C(SC4(C)C2(C)S1)c1cc([c-]c(c1)c1ccccn1)c1ccccn1)C(F)(F)C(F)(F)C3(F)F,"[32, 18, 26]",[],0.26510956508036615
12,median,COc1ccccc1N=Cc1ccc2ccccc2n1,"[1, 19, 8]","[{'functional_group': 'cyano', 'smiles_inds': [9]}]",0.26511278977018343
12,median,c1ccc([c-]c1)C1=Nc2ccccc2N1c1ccc(cc1)N1c2ccccc2c2ccccc12,"[4, 7]","[{'functional_group': 'amino', 'smiles_inds': [11]}]",0.2651471971912224
12,median,CSc1ccccc1[NH-],"[1, 8]","[{'functional_group': 'ethyl_ester', 'smiles_inds': [3]}, {'functional_group': 'cyano', 'smiles_inds': [4]}]",0.26531668650527096
12,median,O=C1C=CC=CN1c1ccc2ccc3cccnc3c2n1,"[20, 17]",[],0.2653275280716936
12,median,C1CN=C(O1)c1ccccc1[C-]1c2ccccc2c2ccccc12,"[2, 11]","[{'functional_group': 'cyanimide', 'smiles_inds': [15]}]",0.26536295276633315
12,median,Cc1ccc2cc(C#C)c3ccc(C)nc3c2n1,"[17, 14]","[{'functional_group': 'fluoro', 'smiles_inds': [3]}]",0.2653796952769205
12,top,c1cc([c-]c(c1)C12N=CC3C4C1[S+2]234)C12N=CC3C4C1[S+2]234,"[7, 14, 3]","[{'functional_group': 'carboxylate', 'smiles_inds': [5]}, {'functional_group': 'carboxylate', 'smiles_inds': [0]}, {'functional_group': 'carboxylate', 'smiles_inds': [1]}, {'functional_group': 'cyanimide', 'smiles_inds': [10]}, {'functional_group': 'carboxylate', 'smiles_inds': [15]}, {'functional_group': 'amino', 'smiles_inds': [17]}, {'functional_group': 'carbonyl', 'smiles_inds': [18]}, {'functional_group': 'trichloro', 'smiles_inds': [11]}, {'functional_group': 'chloro', 'smiles_inds': [16]}, {'functional_group': 'methyl', 'smiles_inds': [8]}]",0.9999870260783835
12,top,c1cc([c-]c(c1)C12N=CC3C4C1[S+2]234)C12N=CC3C4C1[S+2]234,"[7, 14, 3]","[{'functional_group': 'carboxylate', 'smiles_inds': [5]}, {'functional_group': 'carboxylate', 'smiles_inds': [0]}, {'functional_group': 'carboxylate', 'smiles_inds': [1]}, {'functional_group': 'cyanimide', 'smiles_inds': [10]}, {'functional_group': 'carboxylate', 'smiles_inds': [15]}, {'functional_group': 'amino', 'smiles_inds': [17]}, {'functional_group': 'carbonyl', 'smiles_inds': [18]}, {'functional_group': 'phosphonate', 'smiles_inds': [11]}, {'functional_group': 'carboxylate', 'smiles_inds': [9]}, {'functional_group': 'phosphonate', 'smiles_inds': [16]}, {'functional_group': 'iodo', 'smiles_inds': [8]}]",0.9999872489526278
12,top,c1cc([c-]c(c1)C12N=CC3C4C1[S+2]234)C12N=CC3C4C1[S+2]234,"[7, 14, 3]","[{'functional_group': 'carboxylate', 'smiles_inds': [5]}, {'functional_group': 'carboxylate', 'smiles_inds': [0]}, {'functional_group': 'carboxylate', 'smiles_inds': [1]}, {'functional_group': 'cyanimide', 'smiles_inds': [10]}, {'functional_group': 'carboxylate', 'smiles_inds': [15]}, {'functional_group': 'amino', 'smiles_inds': [17]}, {'functional_group': 'carbonyl', 'smiles_inds': [18]}, {'functional_group': 'trichloro', 'smiles_inds': [11]}, {'functional_group': 'amino', 'smiles_inds': [8]}]",0.9999876164319776
12,top,c1cc([c-]c(c1)C12N=CC3C4C1[S+2]234)C12N=CC3C4C1[S+2]234,"[7, 14, 3]","[{'functional_group': 'carboxylate', 'smiles_inds': [5]}, {'functional_group': 'carboxylate', 'smiles_inds': [0]}, {'functional_group': 'carboxylate', 'smiles_inds': [1]}, {'functional_group': 'cyanimide', 'smiles_inds': [10]}, {'functional_group': 'carboxylate', 'smiles_inds': [15]}, {'functional_group': 'amino', 'smiles_inds': [17]}, {'functional_group': 'carbonyl', 'smiles_inds': [18]}, {'functional_group': 'trichloro', 'smiles_inds': [11]}, {'functional_group': 'carboxylate', 'smiles_inds': [8]}, {'functional_group': 'cyanimide', 'smiles_inds': [9]}]",0.9999882080549445
12,top,c1cc([c-]c(c1)C12N=CC3C4C1[S+2]234)C12N=CC3C4C1[S+2]234,"[7, 14, 3]","[{'functional_group': 'carboxylate', 'smiles_inds': [5]}, {'functional_group': 'carboxylate', 'smiles_inds': [0]}, {'functional_group': 'carboxylate', 'smiles_inds': [1]}, {'functional_group': 'cyanimide', 'smiles_inds': [10]}, {'functional_group': 'carboxylate', 'smiles_inds': [15]}, {'functional_group': 'amino', 'smiles_inds': [17]}, {'functional_group': 'carbonyl', 'smiles_inds': [18]}, {'functional_group': 'carboxylate', 'smiles_inds': [8]}]",0.9999884258056098
12,top,Brc1cc(Br)cc(c1)C1=N[N-]C(=N1)c1ccccn1,"[10, 18]","[{'functional_group': 'carboxylate', 'smiles_inds': [2]}, {'functional_group': 'ether', 'smiles_inds': [15]}, {'functional_group': 'carboxylate', 'smiles_inds': [7]}, {'functional_group': 'amino', 'smiles_inds': [14]}]",0.9999886862096935
12,top,c1cc([c-]c(c1)C12N=CC3C4C1[S+2]234)C12N=CC3C4C1[S+2]234,"[7, 14, 3]","[{'functional_group': 'carboxylate', 'smiles_inds': [5]}, {'functional_group': 'carboxylate', 'smiles_inds': [0]}, {'functional_group': 'carboxylate', 'smiles_inds': [1]}, {'functional_group': 'cyanimide', 'smiles_inds': [10]}, {'functional_group': 'carboxylate', 'smiles_inds': [15]}, {'functional_group': 'amino', 'smiles_inds': [17]}, {'functional_group': 'carbonyl', 'smiles_inds': [18]}, {'functional_group': 'phosphonate', 'smiles_inds': [11]}, {'functional_group': 'carboxylate', 'smiles_inds': [9]}, {'functional_group': 'phosphonate', 'smiles_inds': [16]}, {'functional_group': 'bromo', 'smiles_inds': [8]}]",0.9999890235095231
12,top,c1cc([c-]c(c1)C12N=CC3C4C1[S+2]234)C12N=CC3C4C1[S+2]234,"[7, 14, 3]","[{'functional_group': 'carboxylate', 'smiles_inds': [5]}, {'functional_group': 'carboxylate', 'smiles_inds': [0]}, {'functional_group': 'carboxylate', 'smiles_inds': [1]}, {'functional_group': 'cyanimide', 'smiles_inds': [15]}, {'functional_group': 'cyanimide', 'smiles_inds': [8]}, {'functional_group': 'carboxylate', 'smiles_inds': [17]}, {'functional_group': 'methyl', 'smiles_inds': [11]}, {'functional_group': 'chloro', 'smiles_inds': [18]}, {'functional_group': 'cyanimide', 'smiles_inds': [10]}, {'functional_group': 'ethyl', 'smiles_inds': [9]}]",0.9999897466995724
12,top,c1cc([c-]c(c1)C12N=CC3C4C1[S+2]234)C12N=CC3C4C1[S+2]234,"[7, 14, 3]","[{'functional_group': 'carboxylate', 'smiles_inds': [5]}, {'functional_group': 'carboxylate', 'smiles_inds': [0]}, {'functional_group': 'carboxylate', 'smiles_inds': [1]}, {'functional_group': 'cyanimide', 'smiles_inds': [10]}, {'functional_group': 'carboxylate', 'smiles_inds': [15]}, {'functional_group': 'amino', 'smiles_inds': [17]}, {'functional_group': 'carbonyl', 'smiles_inds': [18]}, {'functional_group': 'carboxylate', 'smiles_inds': [11]}]",0.9999899170612498
12,top,c1cc([c-]c(c1)C12N=CC3C4C1[S+2]234)C12N=CC3C4C1[S+2]234,"[7, 14, 3]","[{'functional_group': 'carboxylate', 'smiles_inds': [5]}, {'functional_group': 'carboxylate', 'smiles_inds': [0]}, {'functional_group': 'carboxylate', 'smiles_inds': [1]}, {'functional_group': 'cyanimide', 'smiles_inds': [10]}, {'functional_group': 'carboxylate', 'smiles_inds': [15]}, {'functional_group': 'amino', 'smiles_inds': [17]}, {'functional_group': 'carbonyl', 'smiles_inds': [18]}, {'functional_group': 'phosphonate', 'smiles_inds': [11]}, {'functional_group': 'carboxylate', 'smiles_inds': [9]}, {'functional_group': 'phosphonate', 'smiles_inds': [16]}, {'functional_group': 'trichloro', 'smiles_inds': [8]}]",0.9999899311030834
12,top,CS(C)(C)C,[1],"[{'functional_group': 'cyanimide', 'smiles_inds': [2]}]",0.9999921689911051
12,top,c1cc([c-]c(c1)C12N=CC3C4C1[S+2]234)C12N=CC3C4C1[S+2]234,"[7, 14, 3]","[{'functional_group': 'carboxylate', 'smiles_inds': [5]}, {'functional_group': 'carboxylate', 'smiles_inds': [0]}, {'functional_group': 'carboxylate', 'smiles_inds': [1]}, {'functional_group': 'cyanimide', 'smiles_inds': [10]}, {'functional_group': 'carboxylate', 'smiles_inds': [15]}, {'functional_group': 'amino', 'smiles_inds': [17]}, {'functional_group': 'carbonyl', 'smiles_inds': [18]}, {'functional_group': 'phosphonate', 'smiles_inds': [11]}, {'functional_group': 'carboxylate', 'smiles_inds': [9]}, {'functional_group': 'phosphonate', 'smiles_inds': [16]}, {'functional_group': 'amino', 'smiles_inds': [8]}]",0.9999921970260752
12,top,CC12CNCN3CN(CN4CC(C)(CNCC(CNC1)(C4)N(=O)=O)C3)C2,"[9, 18, 14, 5, 3, 7]",[],0.9999929813629856
12,top,Fc1c(F)c(F)c(NC2=C(Nc3ccc4OCCOCCOCCOCCOCCOc4c3)C(=O)C2=O)c(F)c1F,"[24, 30, 18, 15, 21, 27]","[{'functional_group': 'amino', 'smiles_inds': [32]}, {'functional_group': 'cyanimide', 'smiles_inds': [26]}, {'functional_group': 'bromo', 'smiles_inds': [12]}]",0.9999934419687555
12,top,c1cc([c-]c(c1)C12N=CC3C4C1[S+2]234)C12N=CC3C4C1[S+2]234,"[7, 14, 3]","[{'functional_group': 'carboxylate', 'smiles_inds': [5]}, {'functional_group': 'carboxylate', 'smiles_inds': [0]}, {'functional_group': 'carboxylate', 'smiles_inds': [1]}, {'functional_group': 'cyanimide', 'smiles_inds': [10]}, {'functional_group': 'carboxylate', 'smiles_inds': [15]}, {'functional_group': 'amino', 'smiles_inds': [17]}, {'functional_group': 'carbonyl', 'smiles_inds': [18]}, {'functional_group': 'phosphonate', 'smiles_inds': [11]}, {'functional_group': 'carboxylate', 'smiles_inds': [9]}, {'functional_group': 'phosphonate', 'smiles_inds': [16]}, {'functional_group': 'carboxylate', 'smiles_inds': [8]}]",0.9999935068485305
12,top,O=C([O-])CN1CCN(COCNCCNCOC1)CC(=O)[O-],"[2, 21, 4, 7, 11, 14]",[],0.9999937606028818
12,top,c1cc([c-]c(c1)C12N=CC3C4C1[S+2]234)C12N=CC3C4C1[S+2]234,"[7, 14, 3]","[{'functional_group': 'carboxylate', 'smiles_inds': [5]}, {'functional_group': 'carboxylate', 'smiles_inds': [0]}, {'functional_group': 'carboxylate', 'smiles_inds': [1]}, {'functional_group': 'cyanimide', 'smiles_inds': [10]}, {'functional_group': 'carboxylate', 'smiles_inds': [15]}, {'functional_group': 'amino', 'smiles_inds': [17]}, {'functional_group': 'carbonyl', 'smiles_inds': [18]}, {'functional_group': 'trichloro', 'smiles_inds': [11]}, {'functional_group': 'carboxylate', 'smiles_inds': [9]}]",0.9999944065604114
12,top,CC12CNCN(CNC1)CC1(C)CNCC(CNC2)(CNC1)N(=O)=O,"[3, 17, 7, 5, 13, 20]",[],0.999995662988605
12,top,c1cc([c-]c(c1)C12N=CC3C4C1[S+2]234)C12N=CC3C4C1[S+2]234,"[7, 14, 3]","[{'functional_group': 'carboxylate', 'smiles_inds': [5]}, {'functional_group': 'carboxylate', 'smiles_inds': [0]}, {'functional_group': 'carboxylate', 'smiles_inds': [1]}, {'functional_group': 'cyanimide', 'smiles_inds': [10]}, {'functional_group': 'carboxylate', 'smiles_inds': [15]}, {'functional_group': 'amino', 'smiles_inds': [17]}, {'functional_group': 'carbonyl', 'smiles_inds': [18]}, {'functional_group': 'phosphonate', 'smiles_inds': [11]}, {'functional_group': 'carboxylate', 'smiles_inds': [9]}, {'functional_group': 'phosphonate', 'smiles_inds': [16]}, {'functional_group': 'cyanimide', 'smiles_inds': [8]}]",0.9999961268483464
12,top,CN1C=CN=C1C=NCC(C)(CN=CC1=NC=CN1C)CN=CC1=NC=CN1C,"[7, 21, 4, 24, 12, 15]","[{'functional_group': 'cyanimide', 'smiles_inds': [20]}]",0.9999974803790646
13,bottom,CC(C)(C)c1cc2c3cc(cc4c5cc(cc6c7cc(cc8c9cc(cc%10c%11cc(cc%12c(c1)c2c1c(c34)c(c56)c(c78)c(c9%10)c1c%11%12)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)P(c1cc2c3cc(cc4c5cc(cc6c7cc(cc8c9cc(cc%10c%11cc(cc%12c(c1)c2c1c(c34)c(c56)c(c78)c(c9%10)c1c%11%12)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)c1cc2c3cc(cc4c5cc(cc6c7cc(cc8c9cc(cc%10c%11cc(cc%12c(c1)c2c1c(c34)c(c56)c(c78)c(c9%10)c1c%11%12)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C,[62],"[{'functional_group': 'phosphonate', 'smiles_inds': [115]}]",4.392023539270278e-38
13,bottom,C[Si](C)(C)C(c1cc(C([Si](C)(C)C)[Si](C)(C)C)c([Se]c2ccccc2Sc2ccccc2Sc2ccccc2[Se]c2c(cc(cc2C([Si](C)(C)C)[Si](C)(C)C)C([Si](C)(C)C)[Si](C)(C)C)C([Si](C)(C)C)[Si](C)(C)C)c(c1)C([Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,"[25, 32]","[{'functional_group': 'methyl', 'smiles_inds': [11]}]",2.277290861945572e-31
13,bottom,CCOC(=O)C12C(=O)OCc3ccc4OCCOCCOc5cc(COC(=O)C6(C(=O)OCC)C78c9c%10c%11c%12c%13c%14C%15=C%16c%17c%18c%19c%15c%13c%10c7c%19c7c%18c%10c%13c%17c%15C%16=C%16c%14c%14c%12c%12c%11c%11c%17c%18c%12c%12c%19c%18c%18c%20c%21c%22c(c%13c%13c(c%18%22)c%19C1(c%15%13)C2%16c%14%12)c%10c1c%21c(c(c%17%20)c9%11)C68c71)ccc5OCCOCCOc4c3,"[17, 20, 97, 100, 103, 14]",[],3.2789921205623396e-31
13,bottom,CCOC(=O)C1=C(OC23c4c5c6c7c8c9c%10C%11=C%12C%13=C%14C%15=C%16C%17=C%18C%19=C%20C%21=C(c4c4c6c8c6c%10C(=C%19c6c%214)C%17=C%11%15)C4=C6C%20=C%18C8=C%16c%10c%14c%11c%13c%13c(c9%12)c7c7c%13c9c%11c%11c%10c8c6c(c%11c9c2c57)C134)c1ccncc1,[71],"[{'functional_group': 'phenyl', 'smiles_inds': [73]}]",1.377292659471558e-29
13,bottom,CCOC(=O)C1=C(OC23c4c5c6c7c8c9c%10C%11=C%12C%13=C%14C%15=C%16C%17=C%18C%19=C%20C%21=C(c4c4c6c8c6c%10C(=C%19c6c%214)C%17=C%11%15)C4=C6C%20=C%18C8=C%16c%10c%14c%11c%13c%13c(c9%12)c7c7c%13c9c%11c%11c%10c8c6c(c%11c9c2c57)C134)c1ccncc1,[71],[],1.753696369754379e-28
13,bottom,C1N(CC23c4c5c6c7c8c9c%10c%11c%12c%13c%14c%10c%10c%15c%14c%14c%16c%13c%13c%12c%12c%17c%11c9c9c%11c%17c%17c%12c%12c%13c%13c%16c%16c%14c%14c%15c(c6c8%10)c4c%14c4c%16c6c%13c%12c8c%17c%10c%11c(c79)c5c2c%10c8c6C134)c1ccncc1,[1],[],6.751964824915537e-27
13,bottom,N=P(c1ccccc1c1cc(cc(c1)c1ccccc1P(=[N-])(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2)c1ccccc1P(=[N-])(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2)(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,"[0, 21, 49]","[{'functional_group': 'ketone', 'smiles_inds': [23]}]",7.738786617903936e-24
13,bottom,Cc1cc(C)c(B(CCCP(CCCB(c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)CCP(CCCB(c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)CCCB(c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)c(C)c1,"[35, 10]","[{'functional_group': 'phosphonate', 'smiles_inds': [85]}]",2.9177552615356626e-22
13,bottom,CC(C)C1NC(=O)C(OC(=O)C(NC(=O)C(OC(=O)C(NC(=O)C(OC(=O)C(NC(=O)C(OC(=O)C(NC(=O)C(OC(=O)C(NC(=O)C(OC1=O)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C,"[10, 34, 18, 42, 50, 26]",[],7.963051018810042e-21
13,bottom,C1C2CC3CC1CC(C2)(C3)P(Cc1cccc(CP(C23CC4CC(CC(C4)C2)C3)C23CC4CC(CC(C4)C2)C3)n1)C12CC3CC(CC(C3)C1)C2,"[10, 18, 39]","[{'functional_group': 'ethyl_ester', 'smiles_inds': [49]}, {'functional_group': 'ethyl_ester', 'smiles_inds': [41]}]",4.46287718025542e-19
13,bottom,CC(C)c1cc(c([Ge]c2c(cc(cc2C([Si](C)(C)C)[Si](C)(C)C)C([Si](C)(C)C)[Si](C)(C)C)C([Si](C)(C)C)[Si](C)(C)C)c(c1)C(C)C)C(C)C,[7],"[{'functional_group': 'phenyl', 'smiles_inds': [22]}, {'functional_group': 'trifluro', 'smiles_inds': [44]}]",1.6604072863539472e-18
13,bottom,COc1ccc2ccccc2c1c1c2ccccc2ccc1c1nc2c(ccc(c3ccc(C)cc3)c2nc1c1nc2c(ccc(c3ccc(C)cc3)c2nc1c1nc2c(ccc(c3ccc(C)cc3)c2nc1c1nc2c(ccc(c3ccc(C)cc3)c2nc1c1nc2c(ccc(c3ccc(C)cc3)c2n[c-]1)c1ccc(C)cc1)c1ccc(C)cc1)c1ccc(C)cc1)c1ccc(C)cc1)c1ccc(C)cc1,"[106, 88]",[],1.7095481045143684e-18
13,bottom,COC1CCC(OC1C)OC1CC(OC2(OC(CC2C)C2OC(O)(CO)C(C)CC2C)C1C)C1(C)CCC2(CC(O)C(C)C(O2)C(C)C=C(C)C(=O)C(C)CC(C)C(=O)[O-])O1,"[13, 15, 21, 25, 60, 40]","[{'functional_group': 'trichloro', 'smiles_inds': [36]}]",2.8984780434877366e-18
13,bottom,CC(C)c1cccc(C(C)C)c1c1cc(NCCN(CCNc2cc(cc(c2)c2c(cccc2C(C)C)C(C)C)c2c(cccc2C(C)C)C(C)C)CCNc2cc(cc(c2)c2c(cccc2C(C)C)C(C)C)c2c(cccc2C(C)C)C(C)C)cc(c1)c1c(cccc1C(C)C)C(C)C,"[18, 15, 21]",[],1.490429957503139e-17
13,bottom,CC(C)(C)c1cc2c(OP(Oc3c2cc(cc3C(C)(C)C)C(C)(C)C)O[Si]2(O[Si]3(O[Si](OP4Oc5c(cc(cc5C(C)(C)C)C(C)(C)C)c5cc(cc(c5O4)C(C)(C)C)C(C)(C)C)(O[Si]4(O[Si](O3)(O[Si](O2)(O[Si](O4)(O[Si](C)(c2ccccc2)c2ccccc2)C2CCCC2)C2CCCC2)C2CCCC2)C2CCCC2)C2CCCC2)C2CCCC2)C2CCCC2)c(c1)C(C)(C)C,"[9, 32]","[{'functional_group': 'chloro', 'smiles_inds': [51]}]",1.5373505770480703e-17
13,bottom,CC(C)(C)c1cc(CP(C23CC4CC(CC(C4)C2)C3)C23CC4CC(CC(C4)C2)C3)c2[N-]c3c(CP(C45CC6CC(CC(C6)C4)C5)C45CC6CC(CC(C6)C4)C5)cc(cc3c2c1)C(C)(C)C,"[34, 8, 30]","[{'functional_group': '2-hydroxypyridine', 'smiles_inds': [38]}]",1.9766169228026586e-17
13,bottom,CC(C)c1cccc(C(C)C)c1c1cc(NCCN(CCNc2cc(cc(c2)c2c(cccc2C(C)C)C(C)C)c2c(cccc2C(C)C)C(C)C)CCNc2cc(cc(c2)c2c(cccc2C(C)C)C(C)C)c2c(cccc2C(C)C)C(C)C)cc(c1)c1c(cccc1C(C)C)C(C)C,"[18, 15, 21]","[{'functional_group': 'phosphonate', 'smiles_inds': [60]}]",3.181527757934343e-17
13,bottom,CC(C)c1cc(c([Ge]c2c(cc(cc2C([Si](C)(C)C)[Si](C)(C)C)C([Si](C)(C)C)[Si](C)(C)C)C([Si](C)(C)C)[Si](C)(C)C)c(c1)C(C)C)C(C)C,[7],[],3.1846442711334994e-17
13,bottom,C[Si](C)(C)C(P([Ge](P(C([Si](C)(C)C)[Si](C)(C)C)c1ccccc1)P(C([Si](C)(C)C)[Si](C)(C)C)c1ccccc1)c1ccccc1)[Si](C)(C)C,"[5, 7, 23]","[{'functional_group': 'methyl', 'smiles_inds': [10]}, {'functional_group': 'thiol', 'smiles_inds': [27]}]",4.4203399066068006e-17
13,bottom,CC(C)(C)c1cc2c(OP(Oc3c2cc(cc3C(C)(C)C)C(C)(C)C)O[Si]2(O[Si]3(O[Si](OP4Oc5c(cc(cc5C(C)(C)C)C(C)(C)C)c5cc(cc(c5O4)C(C)(C)C)C(C)(C)C)(O[Si]4(O[Si](O3)(O[Si](O2)(O[Si](O4)(O[Si](C)(c2ccccc2)c2ccccc2)C2CCCC2)C2CCCC2)C2CCCC2)C2CCCC2)C2CCCC2)C2CCCC2)C2CCCC2)c(c1)C(C)(C)C,"[9, 32]","[{'functional_group': 'tribromo', 'smiles_inds': [47]}]",4.471240500225653e-17
13,median,c1cc([c-]c(c1)C12N=CC3C4C1[S+2]234)C12N=CC3C4C1[S+2]234,"[7, 14, 3]","[{'functional_group': 'ethyl', 'smiles_inds': [1]}, {'functional_group': 'carboxyl', 'smiles_inds': [8]}]",0.2580653461008491
13,median,S=C([S-])C1=CNC=N1,"[2, 7]","[{'functional_group': 'carboxyllic_acid', 'smiles_inds': [4]}, {'functional_group': 'ketone', 'smiles_inds': [6]}]",0.2580697193275597
13,median,COC(=O)c1ccc(nc1c1ccc(F)cc1)c1ccccn1,"[22, 8]","[{'functional_group': 'ethyl', 'smiles_inds': [20]}, {'functional_group': 'ethyl', 'smiles_inds': [19]}]",0.25807838181825876
13,median,Cc1ccc2N=C(c3ccccc3P(c3ccccc3)c3ccccc3)P(=O)([O-])c2c1,"[13, 5]","[{'functional_group': 'chloro', 'smiles_inds': [30]}, {'functional_group': 'carboxylate', 'smiles_inds': [16]}]",0.2580804708400698
13,median,c1ccc(cc1)c1cc(nc(c1)c1ccccn1)c1ccccc1,"[9, 17]",[],0.25815964283608955
13,median,CN1CCN(CC1)Cc1cccc(N)n1,"[4, 14]","[{'functional_group': 'ketone', 'smiles_inds': [11]}]",0.2581661941088747
13,median,Cc1cccc([N-]C(NC(=O)C(C)(C)C)=Nc2ccccc2)c1C,"[6, 10]","[{'functional_group': 'hydroxyl', 'smiles_inds': [19]}, {'functional_group': 'ethyl_ester', 'smiles_inds': [4]}]",0.2582113851104039
13,median,OCCc1[nH+]cccc1,[0],"[{'functional_group': 'ethyl', 'smiles_inds': [6]}]",0.2582192037529237
13,median,CCCN=CC1=CC=C[N-]1,"[9, 3]",[],0.258270427018723
13,median,C[NH+]1CCN(CC1)c1c(F)cc2C(=O)C(=CN3N(C)COc1c23)C(=O)[O-],"[25, 13]","[{'functional_group': 'bromo', 'smiles_inds': [15]}, {'functional_group': '2-methylbenzoic_acid', 'smiles_inds': [5]}]",0.25831422531224746
13,median,OC(=O)CCCN(Cc1ccccn1)Cc1ccccn1,"[13, 6, 20]","[{'functional_group': 'fluoro', 'smiles_inds': [18]}]",0.25838733941778097
13,median,C=CCN1CC([CH2-])c2ccccc2C1,"[3, 6]",[],0.2585514777061608
13,median,c1cc([c-]c(c1)C12N=CC3C4C1[S+2]234)C12N=CC3C4C1[S+2]234,"[7, 14, 3]","[{'functional_group': 'phenyl', 'smiles_inds': [11]}, {'functional_group': 'cyano', 'smiles_inds': [0]}]",0.25856864682824376
13,median,COC(OC)c1cccc(C=NC(c2ccccn2)c2cccc(C)n2)c1,"[18, 25, 11]","[{'functional_group': 'chloro', 'smiles_inds': [21]}, {'functional_group': 'trifluro', 'smiles_inds': [16]}]",0.2586738672141733
13,median,COc1ccc(cc1)P(c1ccc(OC)cc1)c1ccccc1[O-],"[8, 23]",[],0.25867817369840473
13,median,O1C(=NN=C1c1cccnc1)c1cccnc1,[9],"[{'functional_group': 'trifluro', 'smiles_inds': [14]}, {'functional_group': 'fluoro', 'smiles_inds': [13]}]",0.2586868636083299
